date,time,time_part,National_positiver_rate,H1N1_positive_rate,H1N1_ILI%×positive%_national,H1N1_ILI%×positive%_national_lag_1_week,H1N1_ILI%×positive%_national_lag_2_week,H1N1_ILI%×positive%_national_lag_3_week,H1N1_ILI%×positive%_national_lag_4_week,H1N1_flu_season,holiday,trend_stage,absolute_humidity,uvindex,solarenergy,solarradiation,visibility,cloudcover,sealevelpressure,winddir,windspeed,humidity,feelslike,temp,DTR
202110,2021/3/10,covid,0.010138157,0,0,7.18E-05,0.000141765,0.000204568,0.000204568,1,0,0,6.323497885,5.508737533,12.43307191,144.0401384,10.35040923,63.87415541,1023.398638,139.4510447,17.77198661,70.7188043,5.99379625,7.552271359,9.090973898
202111,2021/3/17,covid,0.019508058,0.0000942,0.000251211,8.76E-05,7.18E-05,0.000141765,0.000204568,1,0,0,8.110988983,5.998692889,13.94186173,161.5152691,8.726338281,56.66499055,1018.001121,145.6815949,16.80225025,71.14439552,11.32676259,11.99320504,10.10844494
202112,2021/3/24,covid,0.020443102,0.000100705,0.000279869,0.000221044,8.76E-05,7.18E-05,0.000141765,1,0,0,6.216225011,6.395863498,15.13370134,175.3119762,10.95279923,57.4781974,1019.4893,164.6678672,18.98166425,61.05740931,9.246816681,10.30725044,9.0666727
202113,2021/3/31,covid,0.022020202,0.00010101,0.000287192,0.000221044,0.000221044,8.76E-05,7.18E-05,1,0,0,8.931727217,6.699414817,16.25868224,188.2733098,10.54742399,52.32269346,1010.580589,176.8354227,18.78989704,65.00924228,14.54423363,14.89897442,10.74765524
202114,2021/4/7,covid,0.028697001,0,0,0.000221044,0.000221044,0.000221044,8.76E-05,1,0,0,7.84996658,5.615488256,13.38222531,155.0498039,11.74465392,70.6956795,1017.320864,130.2936203,17.64879847,66.00059725,12.72445604,13.17410011,8.320341659
202115,2021/4/14,covid,0.032122371,0,0,0.000133433,0.000221044,0.000221044,0.000221044,0,0,0,8.514892435,6.566511825,16.07670427,186.2024534,11.1968187,62.80463924,1019.291392,152.55092,17.38197696,65.09640444,14.10238598,14.41707087,9.64319096
202116,2021/4/21,covid,0.042843754,0,0,0.000159575,0.000133433,0.000221044,0.000221044,0,0,0,8.679656162,7.02709741,17.70534508,205.0650247,12.4699455,56.35287967,1014.951619,167.353483,20.1642093,61.17418457,14.9085847,15.35130209,10.17469434
202117,2021/4/28,covid,0.045306176,0.000130565,0.000350445,0.000159575,0.000159575,0.000133433,0.000221044,0,0,0,10.24140009,5.958926561,15.06009492,174.4706795,11.70078125,68.13022141,1015.674761,148.2319177,18.76681548,68.90238598,16.78694498,16.90657075,9.274943694
202118,2021/5/5,covid,0.042515379,0.000136705,0.000533732,0.000159575,0.000159575,0.000159575,0.000133433,0,1,0,9.932221132,7.760818855,20.20774514,233.9775298,13.65327482,58.80331906,1012.39503,192.2646155,20.80271778,59.70914274,18.26973536,18.29580619,11.22885899
202119,2021/5/12,covid,0.040471944,0,0,0.000159575,0.000159575,0.000159575,0.000159575,0,0,0,11.99492335,7.787031452,20.58698018,238.3930221,13.0509552,52.67923705,1007.106571,188.5949324,21.35064149,62.14116997,21.08093529,20.63440416,10.99557593
202120,2021/5/19,covid,0.047117591,0,0,0,0.000159575,0.000159575,0.000159575,0,0,0,12.89371557,6.417812902,16.26074646,188.3829472,12.77452241,70.8678491,1008.34397,165.8461059,19.59460365,71.28100064,21.05267656,20.36414897,8.98398387
202121,2021/5/26,covid,0.054694283,0,0,0,0,0.000159575,0.000159575,0,0,0,13.1795609,7.26628861,19.22058398,222.5678863,13.43416285,61.80536921,1008.412788,194.1991494,18.90145693,67.20113216,22.45103765,21.81244068,10.50354629
202122,2021/6/2,covid,0.052794197,0.000134336,0.000638298,0,0,0,0.000159575,0,0,0,13.02449895,7.645421091,20.77878761,240.5506285,14.47829794,57.90661901,1005.538215,192.9894074,20.1697424,63.276102,22.9654219,22.36151263,10.98283261
202123,2021/6/9,covid,0.053193088,0,0,0,0,0,0,0,0,0,13.84695765,7.823489784,21.28778656,246.509,14.37306648,59.19238759,1005.613055,173.3017546,17.37531974,63.19132883,24.26375282,23.71027993,11.02381556
202124,2021/6/16,covid,0.0410492,0,0,0,0,0,0,0,0,0,17.2226391,7.122637146,19.1867821,222.2305502,13.58101573,70.3874075,1006.060223,165.4507984,17.94621642,70.92167893,27.40984053,25.70641289,9.277858552
202125,2021/6/23,covid,0.034818306,0,0,0,0,0,0,0,0,0,16.14661456,6.817557513,17.92710747,207.6937621,13.41294341,69.97034267,1003.878295,170.4967986,16.58004545,71.76603423,25.39177325,24.41445564,8.714073561
202126,2021/6/30,covid,0.026491092,0,0,0.000176762,0,0,0,0,0,0,17.64090241,6.885044643,18.31024976,212.0408502,12.85180281,64.71985502,1004.755775,155.4354941,16.41200632,72.78400801,27.25738417,25.69688003,8.754209903
202127,2021/7/7,covid,0.029107981,0,0,0.000176762,0.000176762,0,0,0,0,0,18.57313947,7.172428009,19.03220419,220.4638494,13.43749799,67.43150338,1005.261695,164.0265776,16.71058559,75.12420568,28.1644305,26.11077562,8.824728524
202128,2021/7/14,covid,0.034834835,0,0,0.000176762,0.000176762,0.000176762,0,0,0,0,19.35285528,7.516741072,20.39344334,236.1710857,14.86025378,63.60338542,1005.36831,170.3942317,17.1003298,72.56666768,30.48699827,27.53751911,9.088133446
202129,2021/7/21,covid,0.030756844,0,0,0.000176762,0.000176762,0.000176762,0.000176762,0,0,0,20.19322188,6.939269627,18.29824143,211.9787987,14.27410111,64.28845721,1004.990674,132.6269315,17.47797318,77.40551902,29.79715251,27.22249035,8.318912886
202130,2021/7/28,covid,0.041293214,0,0,0,0.000176762,0.000176762,0.000176762,0,0,0,20.13595756,6.928008366,18.37791787,212.803864,13.8720037,58.1096877,1003.315298,162.4874357,17.43746883,77.20456484,29.67840855,27.19728523,8.250258406
202131,2021/8/4,covid,0.032537606,0,0,0,0,0.000176762,0.000176762,0,0,0,19.87188012,7.134944096,18.85451456,218.2542129,14.36607143,50.94396015,1000.276149,152.9315155,17.15742238,74.74068131,30.50626006,27.51230997,9.095561857
202132,2021/8/11,covid,0.031185689,0.000316606,0.000707047,0,0,0,0.000176762,0,0,0,19.43110049,6.693874678,17.02434846,197.1777339,13.1803491,63.62469736,1004.889703,148.0707278,15.30868324,77.82178652,28.6879585,26.35034186,8.260132119
202133,2021/8/18,covid,0.0322733,0,0,0,0,0,0,0,0,0,18.45123495,6.381766812,15.97302627,185.0348637,12.57327562,64.3181608,1008.881704,135.4632461,14.21228081,79.8273146,26.42417451,24.92629806,7.982108671
202134,2021/8/25,covid,0.040588047,0,0,0,0,0,0,0,0,0,18.56611714,6.368524775,15.95298424,184.8103272,12.89329855,65.78236708,1008.106543,160.8539515,15.98111426,79.33678109,26.95050073,25.20178169,8.087954473
202135,2021/9/1,covid,0.046198562,0,0,0,0,0,0,0,0,0,17.11131482,6.782888916,16.92657859,196.0172257,14.1197796,59.05995717,1009.095036,168.2608169,16.01923967,76.0531974,25.77322535,24.27935268,8.77419663
202136,2021/9/8,covid,0.061837192,0,0,0,0,0,0,0,0,0,17.0750613,6.256796976,15.22653837,176.3404792,12.94199143,63.70148609,1011.955756,144.000729,14.58285373,79.31200632,24.902205,23.66761784,8.328152148
202137,2021/9/15,covid,0.067691844,0,0,0,0,0,0,0,0,0,16.18562325,6.962868002,17.37361748,201.1761875,13.72464407,42.47935972,1010.813817,163.8477548,15.98743766,74.21046191,24.89931628,23.82060509,10.01340392
202138,2021/9/22,covid,0.061811212,0,0,0,0,0,0,0,0,0,15.67159669,6.398296734,15.44354589,178.9306236,14.08577965,51.8433991,1013.219133,140.2626438,15.96759673,75.25369309,23.97100929,23.02017475,9.46544502
202139,2021/9/29,covid,0.05837961,0,0,0,0,0,0,0,0,0,15.43124076,6.046342101,14.41075149,166.8648759,13.56121099,52.36269808,1012.13852,155.7034609,15.85118143,76.59802727,23.25620677,22.39420146,9.28694297
202140,2021/10/6,covid,0.047246052,0,0,0,0,0,0,1,1,0,14.31670901,5.964144949,13.96796172,161.7648035,12.9428863,47.74391791,1011.576344,148.3713663,17.14980394,74.13989905,22.24605353,21.61620013,9.547440075
202141,2021/10/13,covid,0.045184438,0,0,0,0,0,0,1,0,0,11.45838178,3.84559001,8.160471968,94.68879204,12.6114704,78.29083313,1018.827448,146.8260799,19.63415481,78.75948359,16.59647282,16.57327964,6.766221244
202142,2021/10/20,covid,0.053126793,0,0,0,0,0,0,1,0,0,8.485337614,4.681125322,10.23237311,118.576828,13.67583856,61.51225467,1024.704577,151.7716408,17.57133004,71.10799148,12.92950249,13.34205981,8.069632803
202143,2021/10/27,covid,0.073474178,0,0,0,0,0,0,1,0,0,8.301564292,5.463370737,11.97720098,138.8161951,11.44186676,47.70949465,1023.390421,146.2984184,14.01675113,69.70539736,12.47199868,12.89413007,9.806914618
202144,2021/11/3,covid,0.076828312,0,0,0,0,0,0,1,0,0,9.561100743,4.804838321,10.24802626,118.7524564,9.481728605,53.95449848,1021.087701,155.9061756,13.80763755,73.60185308,14.17934062,14.46986104,9.309483593
202145,2021/11/10,covid,0.090990088,0,0,0,0,0,0,1,0,0,6.870017109,4.828426641,10.26411277,118.9743133,11.73777349,51.74657739,1021.758457,175.9140002,18.27678773,69.81915521,9.643321671,10.61868163,9.906312339
202146,2021/11/17,covid,0.116087274,0,0,0,0,0,0,1,0,0,6.286918864,5.109264398,10.97454251,127.1818563,12.44297478,35.20065858,1019.497208,191.8249749,16.23815155,64.76593972,7.700605293,8.964517978,10.35021115
202147,2021/11/24,covid,0.118170657,0,0,0,0,0,0,1,0,0,6.013677695,4.667109074,9.710827903,112.5569096,10.9959369,44.21648066,1021.423296,166.940626,16.2562319,67.81767616,7.471628662,8.511010901,9.950308678
202148,2021/12/1,covid,0.165160588,0,0,0,0,0,0,1,0,0,4.863923634,5.180703025,11.02564853,127.7339799,12.63757441,27.34403354,1024.820565,184.799071,16.89268018,59.89998592,5.034092463,6.562925312,11.17743827
202149,2021/12/8,covid,0.209101089,0,0,0,0,0,0,1,0,0,5.0125117,4.920125483,10.36096063,120.0021005,11.62598637,28.76826235,1025.067489,179.0604509,16.22024614,61.38184423,4.824144344,6.32343147,11.21210887
202150,2021/12/15,covid,0.227166037,0,0,0,0,0,0,1,0,0,5.758416802,4.041726995,8.084971244,93.64821831,9.659581122,51.62019185,1026.577277,164.4994571,15.9572977,69.92087456,5.415807996,6.786168756,8.498645633
202151,2021/12/22,covid,0.245344792,0,0,0,0,0,0,1,0,0,4.474323919,4.470358752,9.102437259,105.4322434,11.27372306,36.72732766,1023.573199,186.4982344,16.30049168,63.30352417,1.834713843,3.73184222,10.40533804
202152,2021/12/29,covid,0.290721649,0,0,0,0,0,0,1,0,0,3.529202109,4.316914012,8.706232907,100.9005047,11.56677626,44.39715452,1029.662893,162.2506918,16.86628761,63.48154863,-2.201127132,0.431627052,8.822573803
202201,2022/1/5,covid,0.311446318,0,0,0,0,0,0,1,0,0,4.344556238,4.508918517,9.258454995,107.2659981,10.10937601,38.51176299,1027.034945,168.5820795,15.2990257,63.9835284,-0.043490589,2.035826899,10.08648749
202202,2022/1/12,covid,0.314916585,0,0,0,0,0,0,1,0,0,4.319316972,4.230875965,8.762585465,101.528871,10.09864664,51.15788791,1025.562355,157.086762,14.53508688,70.32261804,0.424563626,2.114498874,8.587329072
202203,2022/1/19,covid,0.297174571,0,0,0,0,0,0,1,0,0,4.439424851,4.434825451,9.731100186,112.7112603,16.02737191,50.39728121,1024.252865,166.3344062,16.54190899,66.29258668,0.383805904,2.390562661,9.104686496
202204,2022/1/26,covid,0.243984646,0,0,0,0,0,0,1,0,0,4.882903691,3.302736889,7.087489946,82.12851916,14.23785996,65.28833152,1023.642506,125.8393209,15.63727076,75.31500161,-0.230062541,1.972629103,6.92208816
202205,2022/2/2,covid,0.207816969,0,0,0,0,0,0,1,1,0,3.997013396,4.160995817,9.084209098,105.1732726,15.11896015,64.98889358,1025.478538,162.1658452,15.0913037,72.30891249,-1.284750041,0.69144848,7.61909186
202206,2022/2/9,covid,0.215997409,0,0,0,0,0,0,1,0,0,3.871841012,4.555994611,10.19774775,118.0260427,16.99113779,62.14016349,1026.222843,158.7500131,16.43712597,65.17658362,-1.611474421,0.697598938,8.267696267
202207,2022/2/16,covid,0.211074785,0,0,0,0,0,0,1,0,0,4.711340245,4.546130953,10.47893842,121.2664274,15.68396175,67.38484255,1023.01408,146.1141067,15.86061173,70.87101331,1.392556508,3.188834259,8.691218228
202208,2022/2/23,covid,0.223717677,0,0,0,0,0,0,1,0,0,3.624367611,5.072283221,12.11448681,140.2527118,15.89039475,65.84293054,1028.286906,155.3728574,18.06545608,66.29549852,-2.258500242,0.368713803,8.465176561
202209,2022/3/2,covid,0.235221548,0,0,0.000103171,0,0,0,1,0,0,5.171952258,6.595539736,16.83334339,194.8943352,17.7788057,37.76639218,1022.280156,189.0092976,18.21417914,56.49677647,5.444501084,6.964000159,12.08965774
202210,2022/3/9,covid,0.226892606,0,0,0.000103171,0.000103171,0,0,1,0,0,5.718934515,6.700711873,18.06873593,209.2096103,18.44794885,39.60279621,1016.730094,179.3723255,20.6782346,52.41183438,9.078483952,10.32092885,11.99068734
202211,2022/3/16,covid,0.168599258,0,0,0.000103171,0.000103171,0.000103171,0,1,0,0,8.46319162,6.242559524,17.63820886,204.205872,17.01833877,49.16734234,1012.370915,153.6137247,19.45024735,62.56227176,13.82974883,14.4720218,12.00408925
202212,2022/3/23,covid,0.126929251,0,0,0.000103171,0.000103171,0.000103171,0.000103171,1,0,0,7.049781478,5.025006033,12.83952401,148.6912685,16.33459118,71.7206071,1014.785898,142.2550163,21.90409629,69.70812018,8.564192207,9.876814873,8.602693654
202213,2022/3/30,covid,0.088436903,0,0,0,0.000103171,0.000103171,0.000103171,1,0,0,7.205871484,6.19015444,14.33138172,165.9756757,17.11963582,68.86639821,1017.963586,161.757539,21.54270029,66.89301199,10.24775881,11.13730393,8.938851352
202214,2022/4/6,covid,0.063980633,0,0,0,0,0.000103171,0.000103171,1,0,0,6.532558732,8.365719514,21.26107927,246.1379806,18.95649433,43.34206886,1022.622809,154.1780044,20.1622979,54.10535815,12.3935479,13.09684584,11.9745033
202215,2022/4/13,covid,0.046749226,0.000154799,0.000412685,0,0,0,0.000103171,0,0,0,8.543148768,8.235078829,21.11427365,244.42665,18.33646437,41.05295106,1012.199196,173.2058659,22.50804276,54.10032075,17.33436696,17.73385518,12.58832951
202216,2022/4/20,covid,0.039234149,0,0,0,0,0,0,0,0,0,7.671525694,7.391218228,17.88674188,207.2100004,18.45865911,68.71073942,1016.360588,163.7464487,20.35086672,57.92754686,14.39259874,14.76719253,10.16614181
202217,2022/4/27,covid,0.039372706,0,0,0,0,0,0,0,0,0,10.35268431,8.407607385,21.50486245,248.9884723,18.05872848,53.42221184,1009.002151,177.2423846,23.34947113,59.02822153,19.43266872,19.3052013,11.70633044
202218,2022/5/4,covid,0.022782609,0,0,0,0,0,0,0,1,0,8.474669038,7.994057674,20.73219514,240.0413922,18.44153998,61.72636543,1015.264679,163.7574335,21.37382461,57.6478865,16.40495797,16.69925093,11.32436756
202219,2022/5/11,covid,0.045144939,0,0,0,0,0,0,0,0,0,10.47359376,7.557432433,18.54979589,214.7861034,17.88785895,61.41839005,1011.797926,143.5144577,22.13294422,61.49098999,19.14738578,19.27559021,10.51150458
202220,2022/5/18,covid,0.072100313,0,0,0,0,0,0,0,0,0,9.359092665,7.370787082,18.61122104,215.5448962,18.15710867,69.29129163,1014.160038,170.1568795,19.47552486,63.2127373,16.74184967,16.87939189,10.1166546
202221,2022/5/25,covid,0.091068301,0,0,0,0,0,0,0,0,0,11.59250967,7.848817568,20.7565064,240.403667,18.13128921,63.40993806,1008.390619,164.5899453,18.48050495,60.63476814,21.54602538,21.54232223,11.19193915
202222,2022/6/1,covid,0.120621163,0,0,0,0,0,0,0,0,0,13.8179899,8.140082047,20.98563988,242.9860733,18.26955538,66.06973436,1004.296239,173.0321921,21.1710465,64.21102096,23.93382903,23.43122889,10.80465432
202223,2022/6/8,covid,0.162528561,0,0,0,0,0,0,0,0,0,13.98759333,7.859917954,20.3303501,235.451834,18.32516792,66.82557915,1004.469151,171.8734466,20.31397402,63.91681146,24.24475949,23.83961149,10.45291284
202224,2022/6/15,covid,0.21537756,0,0,0,0,0,0,0,0,0,14.27213046,7.703155164,19.75213864,228.7665561,18.1619842,66.30233973,1007.206892,164.5742751,19.08084178,66.99539294,23.75157256,23.42065738,9.992326257
202225,2022/6/22,covid,0.263788969,0,0,0,0,0,0,0,0,0,16.24518559,8.444839929,22.53722853,260.9697203,18.63360582,58.46440235,1003.475612,171.6705558,20.65812118,65.82666405,27.18228664,26.05161982,10.71857807
202226,2022/6/29,covid,0.262609731,0,0,0,0,0,0,0,0,0,17.72991682,8.42121139,22.12356721,256.1622547,18.98052908,63.74600728,1001.681971,176.775547,21.22840955,67.27712557,29.23559564,27.36348637,10.37439571
202227,2022/7/6,covid,0.267272727,0,0,0,0,0,0,0,0,0,18.50488574,7.974350467,20.54508125,237.9128338,18.03845017,58.40804879,1003.126757,155.0751056,19.35305261,73.955882,28.11010799,26.39441261,9.339104732
202228,2022/7/13,covid,0.270607216,0,0,0,0,0,0,0,0,0,19.16673396,8.70530687,23.57707328,272.9971123,18.99111668,51.62341236,1002.610429,165.4337406,19.41902651,69.2213964,31.19821026,28.19903777,10.41810348
202229,2022/7/20,covid,0.235633033,0,0,0,0,0,0,0,0,0,19.09321478,7.59640444,18.93980253,219.3535373,18.03994933,71.54153495,1003.754524,175.393925,18.62463502,75.72399654,29.05432352,26.54115589,8.825815436
202230,2022/7/27,covid,0.217024426,0,0,0,0,0,0,0,0,0,17.97452689,8.547226915,22.81415299,264.1549128,18.84623954,45.17212335,1005.407692,184.4888896,17.45221002,71.31869168,28.5619309,26.46576979,10.67394627
202231,2022/8/3,covid,0.20592984,0,0,0,0,0,0,0,0,0,19.07991306,8.592573601,22.74335988,263.3618756,18.406801,41.37259793,1005.772247,153.6885739,17.2677747,72.96276444,29.60081041,27.22200471,10.01455518
202232,2022/8/10,covid,0.194601654,0,0,0,0,0,0,0,0,0,19.91702164,8.610420689,22.96819297,265.9387679,19.13646337,49.03020632,1004.521366,167.92996,18.22912042,70.1141359,32.10561254,28.77394426,10.21778274
202233,2022/8/17,covid,0.165072464,0,0,0,0,0,0,0,0,0,18.99489577,8.173393259,20.89041687,241.8639388,19.1849632,62.26661036,1003.949914,164.2361909,18.41145934,70.56912002,30.7257169,27.74019366,10.42920588
202234,2022/8/24,covid,0.139634495,0,0,0,0,0,0,0,0,0,17.92081218,8.178581483,20.46719152,236.9611104,19.42829191,64.75156351,1004.623752,162.8423916,20.25620576,68.65559544,29.50779038,27.13125201,10.48752715
202235,2022/8/31,covid,0.115505336,0,0,0.000171912,0,0,0,0,0,0,15.05517847,6.684111567,15.69268019,181.8103091,18.84107143,71.06213602,1009.99988,169.1409458,19.37726231,72.84255852,23.85090292,22.83218107,8.687599542
202236,2022/9/7,covid,0.116646416,0,0,0.000171912,0.000171912,0,0,0,0,0,13.65316829,7.463310409,18.16332851,210.353678,18.78027671,58.95151625,1012.746693,171.7591548,17.35135638,67.10959721,23.03643622,22.72078206,10.44387267
202237,2022/9/14,covid,0.1047941,0,0,0.000360537,0.000171912,0.000171912,0,0,0,0,13.59437468,7.737321027,19.05510075,220.5742057,18.74492037,42.10798343,1011.900316,173.6272,17.02627695,63.97908925,23.64215231,23.3481791,11.19373793
202238,2022/9/21,covid,0.087321318,0,0,0.000360537,0.000360537,0.000171912,0.000171912,0,0,0,13.61040469,7.080065557,16.85050977,195.1507722,18.26515947,46.70817749,1011.602347,139.4671533,18.0296131,67.55760739,22.9508446,22.55320242,10.01710405
202239,2022/9/28,covid,0.09917475,0,0,0.000188625,0.000360537,0.000360537,0.000171912,0,0,0,11.00319247,6.982484717,16.28124397,188.5391651,19.18201617,52.73196288,1014.013567,150.5944287,19.16581101,60.51563506,20.35991293,20.18986084,10.77515484
202240,2022/10/5,covid,0.085852824,0,0,0.000275459,0.000188625,0.000360537,0.000360537,1,1,0,12.70722419,6.104015846,14.21617902,164.5994038,18.14784126,51.83887749,1014.022749,157.5520109,19.16035333,68.03896095,21.58864825,21.11173987,10.46387347
202241,2022/10/12,covid,0.075272912,0.000253872,0.000687649,8.68E-05,0.000275459,0.000188625,0.000360537,1,0,0,7.694291557,5.797267133,13.19427586,152.8179326,18.6317819,55.79610482,1022.395585,158.4564089,20.41667371,62.60520733,13.40443312,13.90720419,9.401665058
202242,2022/10/19,covid,0.075516894,0,0,8.68E-05,8.68E-05,0.000275459,0.000188625,1,0,0,7.343403831,6.64511945,15.1765434,175.7270461,18.87466015,46.73054115,1021.114916,147.8766349,18.32305039,53.26605936,15.47205498,15.7784176,11.39141429
202243,2022/10/26,covid,0.073596939,0.000255102,0.000754498,8.68E-05,8.68E-05,8.68E-05,0.000275459,1,0,0,8.039405787,5.954050032,13.56947695,157.1471606,18.41704071,41.91854891,1021.521983,144.2717282,17.84365549,56.65157457,15.36912806,15.6845771,10.5716739
202244,2022/11/2,after,0.069190601,0,0,0,8.68E-05,8.68E-05,8.68E-05,1,0,0,8.163937473,5.282466619,11.12113598,128.8878268,17.85311193,53.79331664,1022.061171,121.8698902,17.96358189,63.98215191,14.03511402,14.35658482,9.105483832
202245,2022/11/9,after,0.06859368,0,0,0,0,8.68E-05,8.68E-05,1,0,0,7.984129966,5.713360682,12.04757179,139.5688495,17.61699043,39.34761402,1020.872997,143.8895029,16.27482002,62.75388212,12.85538328,13.47365066,9.963917715
202246,2022/11/16,after,0.062750762,0.000160488,0.000347337,0,0,0,8.68E-05,1,0,0,8.014909304,4.590371622,9.244047617,107.1228865,17.09508828,58.64152188,1020.203493,156.1842383,17.08517435,69.46706082,12.01762991,12.60269566,8.398496823
202247,2022/11/23,after,0.069926199,0,0,0,0,0,0,1,0,0,8.232670667,4.524603845,9.109370978,105.576464,16.79746923,54.80039012,1018.623543,158.5128992,14.86199526,71.48115549,11.22236868,11.82991473,8.413122386
202248,2022/11/30,after,0.071071627,0,0,0,0,0,0,1,0,0,6.449109809,3.807754183,7.450240308,86.36636302,16.50280124,62.8528676,1019.23489,153.0994581,19.22568171,71.07938486,7.488936818,8.760948561,8.002120536
202249,2022/12/7,after,0.075168287,0,0,0,0,0,0,1,0,0,4.287296988,4.023889961,7.769322113,90.03863317,17.62367379,64.34867278,1026.81288,168.7773317,18.29973054,61.24057875,0.176304094,2.586457328,7.478005349
202250,2022/12/14,after,0.043771044,0,0,0.000511493,0,0,0,1,0,0,3.978228205,4.494037565,8.982653636,104.0152852,17.23291506,44.91590352,1024.897486,163.5524212,17.48318151,59.30717705,1.683392656,3.467238779,8.864361125
202251,2022/12/21,after,0.007520781,0,0,0.001015747,0.000511493,0,0,1,0,0,2.634825067,5.129846365,10.74561515,124.4266993,18.66154782,33.50160574,1026.526687,195.9880691,21.19754464,45.3381244,-2.304718669,0.633500242,9.73203527
202252,2022/12/28,after,0.00279494,0,0,0.005360344,0.001015747,0.000511493,0,1,0,0,3.320405495,4.634169884,9.545215974,110.558649,16.86088321,44.06046594,1026.05375,169.1922287,17.24079593,55.92078306,-1.187957489,1.063297338,9.558720439
202301,2023/1/4,after,0.001999059,0,0,0.030855182,0.005360344,0.001015747,0.000511493,1,0,0,3.96854996,4.683870254,9.496908181,109.9982907,16.44839728,41.16761583,1030.154881,162.3802647,14.41484576,60.37849803,0.368083374,1.986835385,9.92923504
202302,2023/1/11,after,0.002537556,0,0,0.219209098,0.030855182,0.005360344,0.001015747,1,0,0,5.068421334,4.750874759,9.725549994,112.6527802,15.94101412,33.00438284,1022.893232,162.0562128,14.85342363,62.32076798,3.857879865,5.13266771,11.10531391
202303,2023/1/18,after,0.001259446,0,0,0.798678201,0.219209098,0.030855182,0.005360344,1,0,0,3.621220716,4.715663208,9.551153274,110.6359134,16.96335164,54.00030365,1025.163874,161.9871853,19.67299711,62.43932292,-0.715091096,1.835850025,9.336970118
202304,2023/1/25,after,0.005711385,0.001015357,0.002045971,1.682310433,0.798678201,0.219209098,0.030855182,1,1,0,3.155437077,5.238215895,10.83883728,125.5470691,17.33109416,50.03948078,1026.516509,177.2793989,19.35731781,56.17090271,-2.222756797,0.28185831,9.613087194
202305,2023/2/1,after,0.005554938,0.001444284,0.002017016,2.480880573,1.682310433,0.798678201,0.219209098,1,0,0,2.952984845,5.926600708,12.92953467,149.7121119,18.34337395,32.44626971,1025.839225,184.4535001,19.07122547,46.79662565,-2.139927203,0.473496823,11.57537907
202306,2023/2/8,after,0.026414721,0.012663237,0.017378389,3.072330638,2.480880573,1.682310433,0.798678201,1,0,0,5.042387139,4.718468469,9.535091899,110.418197,16.27341237,61.08414877,1020.612592,153.2235119,16.06071529,63.32559725,2.959846564,4.551043676,9.280983551
202307,2023/2/15,after,0.078131213,0.055069583,0.101979354,3.171003477,3.072330638,2.480880573,1.682310433,1,0,0,5.13772207,4.978281853,10.37780526,120.1464467,15.5120958,65.80223918,1022.321808,127.4958243,17.24165963,71.44302305,3.067595721,4.794814791,8.467634934
202308,2023/2/22,after,0.239126394,0.182063197,0.755461632,2.800998428,3.171003477,3.072330638,2.480880573,1,0,0,4.775996515,6.090622989,13.36600105,154.8316301,16.9449435,53.58977236,1025.584994,157.5712526,18.89300998,63.64281291,3.309164858,5.073072513,9.443726873
202309,2023/3/1,after,0.415403423,0.31401793,2.319893428,2.318350386,2.800998428,3.171003477,3.072330638,1,0,0,4.59204651,6.994148166,16.04673725,185.8085133,17.59287223,41.283639,1028.997123,146.3419925,18.08546191,56.91664656,4.871329029,6.425566081,10.87862673
202310,2023/3/8,after,0.532447346,0.378176731,3.551907319,1.757259457,2.318350386,2.800998428,3.171003477,1,0,0,5.852855575,7.619118002,18.03847229,208.8677858,17.60114222,33.82350989,1022.560603,178.0976895,18.23018923,50.75227437,10.71945081,11.62894446,13.17408603
202311,2023/3/15,after,0.53193171,0.372905469,3.296259911,1.217310075,1.757259457,2.318350386,2.800998428,1,0,0,5.755073294,7.308307192,17.12319418,198.2916395,17.95231962,48.25089085,1019.334641,173.3299339,23.08420709,48.84643964,11.91286499,12.82298303,12.14541405
202312,2023/3/22,after,0.551296505,0.376775648,3.121261895,0.776871165,1.217310075,1.757259457,2.318350386,1,0,-1,6.685414335,6.14030325,13.9626287,161.7635407,17.12030245,65.82432332,1015.642705,164.227568,20.81499759,60.91686475,9.60634954,10.67763735,9.507708937
202313,2023/3/29,after,0.501627577,0.338369084,2.714584782,0.482732727,0.776871165,1.217310075,1.757259457,1,0,0,6.526562765,6.318764077,14.4697605,167.6266018,16.92322133,68.06669985,1016.523647,148.4274654,18.51010799,61.1749628,10.28416285,11.064339,8.893380991
202314,2023/4/5,after,0.439791501,0.288983126,2.071887122,0.28413304,0.482732727,0.776871165,1.217310075,1,1,0,7.908109925,7.444166265,17.95353021,207.879217,17.44774172,53.98057232,1013.456266,163.9179859,21.58524071,58.53504766,14.85294502,15.13448057,11.26225265
202315,2023/4/12,after,0.346376945,0.2257619,1.365667745,0.153164562,0.28413304,0.482732727,0.776871165,0,0,0,8.013453739,7.530184202,18.38082268,212.8701516,17.6071861,57.03086289,1014.971114,168.7532095,22.00731178,58.37043919,14.11767515,14.80832931,10.47880269
202316,2023/4/19,after,0.257562906,0.163792291,0.876898179,0.079263135,0.153164562,0.28413304,0.482732727,0,0,0,9.639818325,8.573700933,21.93515424,254.0326989,17.46271115,47.22939893,1008.182714,177.4370586,23.86358289,55.67801138,18.3290611,18.51211893,11.59442367
